currency,nodes,wallets,miners,transactions,interval,shards,average block time,block size,messages,mode,tps,no. of blocks generated,blocktime in configuration file,sig_scheme,broadcast_protocol,shard_comm_protocol,verify_mode,seed,conflict_check,broadcast_cpu_seconds,hop_p50,hop_p90,hop_p99,hop_max
memo,1000,262144000,1000,262144000,0.01,1,15.576456152779459,262144,12076500,conventional,16829.56620098872,1000,2.34375,ed25519,gossip,direct,shard,4,nonce_hash_set,1185.1050000000232,2,2,2,3
memo,1000,262144000,1000,262144000,0.01,1,302.8193569678264,262144,13154200,conventional,865.681119677736,1000,300.0,ed25519,gossip,direct,shard,0,nonce_hash_set,1288.380000000033,2,2,2,3
memo,1000,262144000,1000,262144000,0.01,1,320.76798626826076,262144,12076600,conventional,817.2417797977074,1000,300.0,ed25519,gossip,direct,shard,1,nonce_hash_set,1140.2100000000169,2,2,2,3
memo,1000,262144000,1000,262144000,0.01,1,313.3357244089522,262144,11268400,conventional,836.6265943485579,1000,300.0,ed25519,gossip,direct,shard,2,nonce_hash_set,1149.1900000000187,2,2,2,3
memo,1000,262144000,1000,262144000,0.01,1,307.3602220473237,262144,12346000,conventional,852.8917576056344,1000,300.0,ed25519,gossip,direct,shard,3,nonce_hash_set,1238.9850000000245,2,2,2,3
memo,1000,262144000,1000,262144000,0.01,1,319.9769425793549,262144,12076500,conventional,819.2621564755015,1000,300.0,ed25519,gossip,direct,shard,4,nonce_hash_set,1185.1050000000232,2,2,2,3
memo,1000,262144000,1000,262144000,0.01,1,49.38458657383006,262144,13154200,conventional,5308.235184030399,1000,37.5,ed25519,gossip,direct,shard,0,nonce_hash_set,1288.380000000033,2,2,2,3
memo,1000,262144000,1000,262144000,0.01,1,51.62816137113542,262144,12076600,conventional,5077.55831387328,1000,37.5,ed25519,gossip,direct,shard,1,nonce_hash_set,1140.2100000000169,2,2,2,3
memo,1000,262144000,1000,262144000,0.01,1,50.69911153968303,262144,11268400,conventional,5170.603429506152,1000,37.5,ed25519,gossip,direct,shard,2,nonce_hash_set,1149.1900000000187,2,2,2,3
memo,1000,262144000,1000,262144000,0.01,1,49.95220391230765,262144,12346000,conventional,5247.916597638056,1000,37.5,ed25519,gossip,direct,shard,3,nonce_hash_set,1238.9850000000245,2,2,2,3
memo,1000,262144000,1000,262144000,0.01,1,51.52926951024909,262144,12076500,conventional,5087.302857026913,1000,37.5,ed25519,gossip,direct,shard,4,nonce_hash_set,1185.1050000000232,2,2,2,3
memo,1000,262144000,1000,262144000,0.01,1,17.705240274580436,262144,13154200,conventional,14806.06848224273,1000,4.6875,ed25519,gossip,direct,shard,0,nonce_hash_set,1288.380000000033,2,2,2,3
memo,1000,262144000,1000,262144000,0.01,1,17.985683258994783,262144,12076600,conventional,14575.203856595172,1000,4.6875,ed25519,gossip,direct,shard,1,nonce_hash_set,1140.2100000000169,2,2,2,3
memo,1000,262144000,1000,262144000,0.01,1,17.8695349310244,262144,11268400,conventional,14669.939705306706,1000,4.6875,ed25519,gossip,direct,shard,2,nonce_hash_set,1149.1900000000187,2,2,2,3
memo,1000,262144000,1000,262144000,0.01,1,17.77620164543055,262144,12346000,conventional,14746.963678114302,1000,4.6875,ed25519,gossip,direct,shard,3,nonce_hash_set,1238.9850000000245,2,2,2,3
memo,1000,262144000,1000,262144000,0.01,1,17.973310376610744,262144,12076500,conventional,14585.23747195385,1000,4.6875,ed25519,gossip,direct,shard,4,nonce_hash_set,1185.1050000000232,2,2,2,3
memo,1000,262144000,1000,262144000,0.01,1,592.4590945609649,262144,13154200,conventional,442.46936608215896,1000,600.0,ed25519,gossip,direct,shard,0,nonce_hash_set,1288.380000000033,2,2,2,3
memo,1000,262144000,1000,262144000,0.01,1,628.3563575792604,262144,12076600,conventional,417.1916092484721,1000,600.0,ed25519,gossip,direct,shard,1,nonce_hash_set,1140.2100000000169,2,2,2,3
memo,1000,262144000,1000,262144000,0.01,1,613.4918534024023,262144,11268400,conventional,427.29988759614963,1000,600.0,ed25519,gossip,direct,shard,2,nonce_hash_set,1149.1900000000187,2,2,2,3
memo,1000,262144000,1000,262144000,0.01,1,601.5408142016277,262144,12346000,conventional,435.78921631098643,1000,600.0,ed25519,gossip,direct,shard,3,nonce_hash_set,1238.9850000000245,2,2,2,3
memo,1000,262144000,1000,262144000,0.01,1,626.7742832297616,262144,12076500,conventional,418.2446648084689,1000,600.0,ed25519,gossip,direct,shard,4,nonce_hash_set,1185.1050000000232,2,2,2,3
memo,1000,262144000,1000,262144000,0.01,1,85.58955377297244,262144,13154200,conventional,3062.815360567757,1000,75.0,ed25519,gossip,direct,shard,0,nonce_hash_set,1288.380000000033,2,2,2,3
memo,1000,262144000,1000,262144000,0.01,1,90.07670778501051,262144,12076600,conventional,2910.241797753881,1000,75.0,ed25519,gossip,direct,shard,1,nonce_hash_set,1140.2100000000169,2,2,2,3
memo,1000,262144000,1000,262144000,0.01,1,88.21862766386414,262144,11268400,conventional,2971.5379499989554,1000,75.0,ed25519,gossip,direct,shard,2,nonce_hash_set,1149.1900000000187,2,2,2,3
memo,1000,262144000,1000,262144000,0.01,1,86.72477793159575,262144,12346000,conventional,3022.7232199633545,1000,75.0,ed25519,gossip,direct,shard,3,nonce_hash_set,1238.9850000000245,2,2,2,3
memo,1000,262144000,1000,262144000,0.01,1,89.8789370915499,262144,12076500,conventional,2916.6455287848075,1000,75.0,ed25519,gossip,direct,shard,4,nonce_hash_set,1185.1050000000232,2,2,2,3
memo,1000,262144000,1000,262144000,0.01,1,22.230861174473258,262144,13154200,conventional,11791.940849372486,1000,9.375,ed25519,gossip,direct,shard,0,nonce_hash_set,1288.380000000033,2,2,2,3
memo,1000,262144000,1000,262144000,0.01,1,22.79175156072913,262144,12076600,conventional,11501.7487489502,1000,9.375,ed25519,gossip,direct,shard,1,nonce_hash_set,1140.2100000000169,2,2,2,3
memo,1000,262144000,1000,262144000,0.01,1,22.559474446547025,262144,11268400,conventional,11620.173183605533,1000,9.375,ed25519,gossip,direct,shard,2,nonce_hash_set,1149.1900000000187,2,2,2,3
memo,1000,262144000,1000,262144000,0.01,1,22.372773397841556,262144,12346000,conventional,11717.143661111357,1000,9.375,ed25519,gossip,direct,shard,3,nonce_hash_set,1238.9850000000245,2,2,2,3
memo,1000,262144000,1000,262144000,0.01,1,22.76701882427335,262144,12076500,conventional,11514.243565367933,1000,9.375,ed25519,gossip,direct,shard,4,nonce_hash_set,1185.1050000000232,2,2,2,3
memo,1000,32768000,1000,32768000,0.01,1,1.7871342742093048,32768,13154200,conventional,18336.059283792896,1000,0.146484375,ed25519,gossip,direct,shard,0,nonce_hash_set,1288.380000000033,2,2,2,3
memo,1000,32768000,1000,32768000,0.01,1,1.7958938380896232,32768,12076600,conventional,18246.624218532834,1000,0.146484375,ed25519,gossip,direct,shard,1,nonce_hash_set,1140.2100000000169,2,2,2,3
memo,1000,32768000,1000,32768000,0.01,1,1.7922452717617863,32768,11268400,conventional,18283.769814489682,1000,0.146484375,ed25519,gossip,direct,shard,2,nonce_hash_set,1149.1900000000187,2,2,2,3
memo,1000,32768000,1000,32768000,0.01,1,1.7893620066824047,32768,12346000,conventional,18313.231127979456,1000,0.146484375,ed25519,gossip,direct,shard,3,nonce_hash_set,1238.9850000000245,2,2,2,3
memo,1000,32768000,1000,32768000,0.01,1,1.7954945643375975,32768,12076500,conventional,18250.681818181554,1000,0.146484375,ed25519,gossip,direct,shard,4,nonce_hash_set,1185.1050000000232,2,2,2,3
memo,1000,32768000,1000,32768000,0.01,1,1.928559927330951,32768,13154200,conventional,16991.43466355799,1000,0.29296875,ed25519,gossip,direct,shard,0,nonce_hash_set,1288.380000000033,2,2,2,3
memo,1000,32768000,1000,32768000,0.01,1,1.9460834725188214,32768,12076600,conventional,16838.434970924955,1000,0.29296875,ed25519,gossip,direct,shard,1,nonce_hash_set,1140.2100000000169,2,2,2,3
memo,1000,32768000,1000,32768000,0.01,1,1.93880588162187,32768,11268400,conventional,16901.640494605752,1000,0.29296875,ed25519,gossip,direct,shard,2,nonce_hash_set,1149.1900000000187,2,2,2,3
memo,1000,32768000,1000,32768000,0.01,1,1.9330048739452463,32768,12346000,conventional,16952.362842789295,1000,0.29296875,ed25519,gossip,direct,shard,3,nonce_hash_set,1238.9850000000245,2,2,2,3
memo,1000,32768000,1000,32768000,0.01,1,1.9452979533270558,32768,12076500,conventional,16845.23439915976,1000,0.29296875,ed25519,gossip,direct,shard,4,nonce_hash_set,1185.1050000000232,2,2,2,3
memo,1000,32768000,1000,32768000,0.01,1,2.2114112335742493,32768,13154200,conventional,14818.139431731237,1000,0.5859375,ed25519,gossip,direct,shard,0,nonce_hash_set,1288.380000000033,2,2,2,3
memo,1000,32768000,1000,32768000,0.01,1,2.2464627413772194,32768,12076600,conventional,14586.932334301966,1000,0.5859375,ed25519,gossip,direct,shard,1,nonce_hash_set,1140.2100000000169,2,2,2,3
memo,1000,32768000,1000,32768000,0.01,1,2.23192710134204,32768,11268400,conventional,14681.93113489068,1000,0.5859375,ed25519,gossip,direct,shard,2,nonce_hash_set,1149.1900000000187,2,2,2,3
memo,1000,32768000,1000,32768000,0.01,1,2.220290608470934,32768,12346000,conventional,14758.8788039631,1000,0.5859375,ed25519,gossip,direct,shard,3,nonce_hash_set,1238.9850000000245,2,2,2,3
memo,1000,32768000,1000,32768000,0.01,1,2.2449047313059656,32768,12076500,conventional,14597.055965460391,1000,0.5859375,ed25519,gossip,direct,shard,4,nonce_hash_set,1185.1050000000232,2,2,2,3
memo,1000,32768000,1000,32768000,0.01,1,1160.2046589936429,32768,13154200,conventional,28.244154810086446,1000,1200.0,ed25519,gossip,direct,shard,0,nonce_hash_set,1288.380000000033,2,2,2,3
memo,1000,32768000,1000,32768000,0.01,1,1231.9991894476605,32768,12076600,conventional,26.598231785112826,1000,1200.0,ed25519,gossip,direct,shard,1,nonce_hash_set,1140.2100000000169,2,2,2,3
memo,1000,32768000,1000,32768000,0.01,1,1202.2702006357028,32768,11268400,conventional,27.255936296743712,1000,1200.0,ed25519,gossip,direct,shard,2,nonce_hash_set,1149.1900000000187,2,2,2,3
memo,1000,32768000,1000,32768000,0.01,1,1178.3680877566346,32768,12346000,conventional,27.808797896407135,1000,1200.0,ed25519,gossip,direct,shard,3,nonce_hash_set,1238.9850000000245,2,2,2,3
memo,1000,32768000,1000,32768000,0.01,1,1228.8350537769759,32768,12076500,conventional,26.666719751589476,1000,1200.0,ed25519,gossip,direct,shard,4,nonce_hash_set,1185.1050000000232,2,2,2,3
memo,1000,32768000,1000,32768000,0.01,1,146.46557741765707,32768,13154200,conventional,223.73175033855807,1000,150.0,ed25519,gossip,direct,shard,0,nonce_hash_set,1288.380000000033,2,2,2,3
memo,1000,32768000,1000,32768000,0.01,1,155.43988985916036,32768,12076600,conventional,210.81461154978336,1000,150.0,ed25519,gossip,direct,shard,1,nonce_hash_set,1140.2100000000169,2,2,2,3
memo,1000,32768000,1000,32768000,0.01,1,151.72374915862716,32768,11268400,conventional,215.97805341430112,1000,150.0,ed25519,gossip,direct,shard,2,nonce_hash_set,1149.1900000000187,2,2,2,3
memo,1000,32768000,1000,32768000,0.01,1,148.73601521657196,32768,12346000,conventional,220.31651145343395,1000,150.0,ed25519,gossip,direct,shard,3,nonce_hash_set,1238.9850000000245,2,2,2,3
memo,1000,32768000,1000,32768000,0.01,1,155.0443615005516,32768,12076500,conventional,211.35241348253368,1000,150.0,ed25519,gossip,direct,shard,4,nonce_hash_set,1185.1050000000232,2,2,2,3
memo,1000,32768000,1000,32768000,0.01,1,19.748192220658865,32768,13154200,conventional,1659.3417581645717,1000,18.75,ed25519,gossip,direct,shard,0,nonce_hash_set,1288.380000000033,2,2,2,3
memo,1000,32768000,1000,32768000,0.01,1,20.869977410597958,32768,12076600,conventional,1570.1502380812167,1000,18.75,ed25519,gossip,direct,shard,1,nonce_hash_set,1140.2100000000169,2,2,2,3
memo,1000,32768000,1000,32768000,0.01,1,20.405442723992376,32768,11268400,conventional,1605.895076291129,1000,18.75,ed25519,gossip,direct,shard,2,nonce_hash_set,1149.1900000000187,2,2,2,3
memo,1000,32768000,1000,32768000,0.01,1,20.032006149063605,32768,12346000,conventional,1635.8321655932493,1000,18.75,ed25519,gossip,direct,shard,3,nonce_hash_set,1238.9850000000245,2,2,2,3
memo,1000,32768000,1000,32768000,0.01,1,20.820524965998587,32768,12076500,conventional,1573.879623761367,1000,18.75,ed25519,gossip,direct,shard,4,nonce_hash_set,1185.1050000000232,2,2,2,3
memo,1000,32768000,1000,32768000,0.01,1,2.7771138460608515,32768,13154200,conventional,11799.66030074014,1000,1.171875,ed25519,gossip,direct,shard,0,nonce_hash_set,1288.380000000033,2,2,2,3
memo,1000,32768000,1000,32768000,0.01,1,2.8472212790940135,32768,12076600,conventional,11509.116007459423,1000,1.171875,ed25519,gossip,direct,shard,1,nonce_hash_set,1140.2100000000169,2,2,2,3
memo,1000,32768000,1000,32768000,0.01,1,2.8181695407823746,32768,11268400,conventional,11627.760333717444,1000,1.171875,ed25519,gossip,direct,shard,2,nonce_hash_set,1149.1900000000187,2,2,2,3
memo,1000,32768000,1000,32768000,0.01,1,2.794862077522314,32768,12346000,conventional,11724.72883851578,1000,1.171875,ed25519,gossip,direct,shard,3,nonce_hash_set,1238.9850000000245,2,2,2,3
memo,1000,32768000,1000,32768000,0.01,1,2.844118287263788,32768,12076500,conventional,11521.672690880147,1000,1.171875,ed25519,gossip,direct,shard,4,nonce_hash_set,1185.1050000000232,2,2,2,3
memo,1000,32768000,1000,32768000,0.01,1,3.908519071034055,32768,13154200,conventional,8383.993887314073,1000,2.34375,ed25519,gossip,direct,shard,0,nonce_hash_set,1288.380000000033,2,2,2,3
memo,1000,32768000,1000,32768000,0.01,1,4.048738354527613,32768,12076600,conventional,8093.632418443431,1000,2.34375,ed25519,gossip,direct,shard,1,nonce_hash_set,1140.2100000000169,2,2,2,3
memo,1000,32768000,1000,32768000,0.01,1,3.990654419663039,32768,11268400,conventional,8211.435156734751,1000,2.34375,ed25519,gossip,direct,shard,2,nonce_hash_set,1149.1900000000187,2,2,2,3
memo,1000,32768000,1000,32768000,0.01,1,3.9440050156250717,32768,12346000,conventional,8308.55941363618,1000,2.34375,ed25519,gossip,direct,shard,3,nonce_hash_set,1238.9850000000245,2,2,2,3
memo,1000,32768000,1000,32768000,0.01,1,4.042545399179442,32768,12076500,conventional,8106.0314144280155,1000,2.34375,ed25519,gossip,direct,shard,4,nonce_hash_set,1185.1050000000232,2,2,2,3
memo,1000,32768000,1000,32768000,0.01,1,291.2854462142267,32768,13154200,conventional,112.49789656809682,1000,300.0,ed25519,gossip,direct,shard,0,nonce_hash_set,1288.380000000033,2,2,2,3
memo,1000,32768000,1000,32768000,0.01,1,309.2340755146606,32768,12076600,conventional,105.96826997627058,1000,300.0,ed25519,gossip,direct,shard,1,nonce_hash_set,1140.2100000000169,2,2,2,3
memo,1000,32768000,1000,32768000,0.01,1,301.80181365535196,32768,11268400,conventional,108.57787633251651,1000,300.0,ed25519,gossip,direct,shard,2,nonce_hash_set,1149.1900000000187,2,2,2,3
memo,1000,32768000,1000,32768000,0.01,1,295.8263112937237,32768,12346000,conventional,110.77108001885576,1000,300.0,ed25519,gossip,direct,shard,3,nonce_hash_set,1238.9850000000245,2,2,2,3
memo,1000,32768000,1000,32768000,0.01,1,308.4430318257554,32768,12076500,conventional,106.24003987391667,1000,300.0,ed25519,gossip,direct,shard,4,nonce_hash_set,1185.1050000000232,2,2,2,3
memo,1000,32768000,1000,32768000,0.01,1,37.85067582022998,32768,13154200,conventional,865.7441192235202,1000,37.5,ed25519,gossip,direct,shard,0,nonce_hash_set,1288.380000000033,2,2,2,3
memo,1000,32768000,1000,32768000,0.01,1,40.09425061753548,32768,12076600,conventional,817.2992260807655,1000,37.5,ed25519,gossip,direct,shard,1,nonce_hash_set,1140.2100000000169,2,2,2,3
memo,1000,32768000,1000,32768000,0.01,1,39.16520078608303,32768,11268400,conventional,836.6866336006158,1000,37.5,ed25519,gossip,direct,shard,2,nonce_hash_set,1149.1900000000187,2,2,2,3
memo,1000,32768000,1000,32768000,0.01,1,38.41829315870755,32768,12346000,conventional,852.953041527116,1000,37.5,ed25519,gossip,direct,shard,3,nonce_hash_set,1238.9850000000245,2,2,2,3
memo,1000,32768000,1000,32768000,0.01,1,39.99535875664899,32768,12076500,conventional,819.3200665952859,1000,37.5,ed25519,gossip,direct,shard,4,nonce_hash_set,1185.1050000000232,2,2,2,3
memo,1000,32768000,1000,32768000,0.01,1,6.171329520980458,32768,13154200,conventional,5309.876889347158,1000,4.6875,ed25519,gossip,direct,shard,0,nonce_hash_set,1288.380000000033,2,2,2,3
memo,1000,32768000,1000,32768000,0.01,1,6.4517725053948,32768,12076600,conventional,5079.069352274811,1000,4.6875,ed25519,gossip,direct,shard,1,nonce_hash_set,1140.2100000000169,2,2,2,3
memo,1000,32768000,1000,32768000,0.01,1,6.335624177424361,32768,11268400,conventional,5172.181790196033,1000,4.6875,ed25519,gossip,direct,shard,2,nonce_hash_set,1149.1900000000187,2,2,2,3
memo,1000,32768000,1000,32768000,0.01,1,6.2422908918305655,32768,12346000,conventional,5249.515052700534,1000,4.6875,ed25519,gossip,direct,shard,3,nonce_hash_set,1238.9850000000245,2,2,2,3
memo,1000,32768000,1000,32768000,0.01,1,6.439399623010751,32768,12076500,conventional,5088.828449612326,1000,4.6875,ed25519,gossip,direct,shard,4,nonce_hash_set,1185.1050000000232,2,2,2,3
memo,1000,32768000,1000,32768000,0.01,1,580.9251838073654,32768,13154200,conventional,56.408296478443226,1000,600.0,ed25519,gossip,direct,shard,0,nonce_hash_set,1288.380000000033,2,2,2,3
memo,1000,32768000,1000,32768000,0.01,1,616.8224468256603,32768,12076600,conventional,53.12549854279522,1000,600.0,ed25519,gossip,direct,shard,1,nonce_hash_set,1140.2100000000169,2,2,2,3
memo,1000,32768000,1000,32768000,0.01,1,601.957942648802,32768,11268400,conventional,54.4373579586079,1000,600.0,ed25519,gossip,direct,shard,2,nonce_hash_set,1149.1900000000187,2,2,2,3
memo,1000,32768000,1000,32768000,0.01,1,590.0069034480276,32768,12346000,conventional,55.540028105597486,1000,600.0,ed25519,gossip,direct,shard,3,nonce_hash_set,1238.9850000000245,2,2,2,3
memo,1000,32768000,1000,32768000,0.01,1,615.2403724761623,32768,12076500,conventional,53.26210935754163,1000,600.0,ed25519,gossip,direct,shard,4,nonce_hash_set,1185.1050000000232,2,2,2,3
memo,1000,32768000,1000,32768000,0.01,1,74.05564301937237,32768,13154200,conventional,442.491600423048,1000,75.0,ed25519,gossip,direct,shard,0,nonce_hash_set,1288.380000000033,2,2,2,3
memo,1000,32768000,1000,32768000,0.01,1,78.54279703141042,32768,12076600,conventional,417.2120326564789,1000,75.0,ed25519,gossip,direct,shard,1,nonce_hash_set,1140.2100000000169,2,2,2,3
memo,1000,32768000,1000,32768000,0.01,1,76.68471691026414,32768,11268400,conventional,427.32113151498004,1000,75.0,ed25519,gossip,direct,shard,2,nonce_hash_set,1149.1900000000187,2,2,2,3
memo,1000,32768000,1000,32768000,0.01,1,75.19086717799551,32768,12346000,conventional,435.8109066946603,1000,75.0,ed25519,gossip,direct,shard,3,nonce_hash_set,1238.9850000000245,2,2,2,3
memo,1000,32768000,1000,32768000,0.01,1,78.34502633795002,32768,12076500,conventional,418.26522412089395,1000,75.0,ed25519,gossip,direct,shard,4,nonce_hash_set,1185.1050000000232,2,2,2,3
memo,1000,32768000,1000,32768000,0.01,1,10.696950420873282,32768,13154200,conventional,3063.3964551295726,1000,9.375,ed25519,gossip,direct,shard,0,nonce_hash_set,1288.380000000033,2,2,2,3
memo,1000,32768000,1000,32768000,0.01,1,11.257840807129176,32768,12076600,conventional,2910.7713069853144,1000,9.375,ed25519,gossip,direct,shard,1,nonce_hash_set,1140.2100000000169,2,2,2,3
memo,1000,32768000,1000,32768000,0.01,1,11.025563692947022,32768,11268400,conventional,2972.092938972554,1000,9.375,ed25519,gossip,direct,shard,2,nonce_hash_set,1149.1900000000187,2,2,2,3
memo,1000,32768000,1000,32768000,0.01,1,10.838862644241557,32768,12346000,conventional,3023.2876894523088,1000,9.375,ed25519,gossip,direct,shard,3,nonce_hash_set,1238.9850000000245,2,2,2,3
memo,1000,32768000,1000,32768000,0.01,1,11.233108070673357,32768,12076500,conventional,2917.1801600975514,1000,9.375,ed25519,gossip,direct,shard,4,nonce_hash_set,1185.1050000000232,2,2,2,3
memo,1000,4096000,1000,4096000,0.01,1,0.34878086340930464,4096,13154200,conventional,11746.630706605167,1000,0.146484375,ed25519,gossip,direct,shard,0,nonce_hash_set,1288.380000000033,2,2,2,3
memo,1000,4096000,1000,4096000,0.01,1,0.3575404272896204,4096,12076600,conventional,11458.844055923459,1000,0.146484375,ed25519,gossip,direct,shard,1,nonce_hash_set,1140.2100000000169,2,2,2,3
memo,1000,4096000,1000,4096000,0.01,1,0.3538918609617895,4096,11268400,conventional,11576.982835562761,1000,0.146484375,ed25519,gossip,direct,shard,2,nonce_hash_set,1149.1900000000187,2,2,2,3
memo,1000,4096000,1000,4096000,0.01,1,0.3510085958824043,4096,12346000,conventional,11672.078826732171,1000,0.146484375,ed25519,gossip,direct,shard,3,nonce_hash_set,1238.9850000000245,2,2,2,3
memo,1000,4096000,1000,4096000,0.01,1,0.35714115353759696,4096,12076500,conventional,11471.654720879711,1000,0.146484375,ed25519,gossip,direct,shard,4,nonce_hash_set,1185.1050000000232,2,2,2,3
memo,1000,4096000,1000,4096000,0.01,1,0.4902065165309552,4096,13154200,conventional,8357.702033406742,1000,0.29296875,ed25519,gossip,direct,shard,0,nonce_hash_set,1288.380000000033,2,2,2,3
memo,1000,4096000,1000,4096000,0.01,1,0.5077300617188203,4096,12076600,conventional,8069.248423326388,1000,0.29296875,ed25519,gossip,direct,shard,1,nonce_hash_set,1140.2100000000169,2,2,2,3
memo,1000,4096000,1000,4096000,0.01,1,0.5004524708218727,4096,11268400,conventional,8186.591612329666,1000,0.29296875,ed25519,gossip,direct,shard,2,nonce_hash_set,1149.1900000000187,2,2,2,3
memo,1000,4096000,1000,4096000,0.01,1,0.4946514631452487,4096,12346000,conventional,8282.599578194238,1000,0.29296875,ed25519,gossip,direct,shard,3,nonce_hash_set,1238.9850000000245,2,2,2,3
memo,1000,4096000,1000,4096000,0.01,1,0.506944542527054,4096,12076500,conventional,8081.751861016151,1000,0.29296875,ed25519,gossip,direct,shard,4,nonce_hash_set,1185.1050000000232,2,2,2,3
memo,1000,4096000,1000,4096000,0.01,1,0.7730578227742545,4096,13154200,conventional,5299.7329298049035,1000,0.5859375,ed25519,gossip,direct,shard,0,nonce_hash_set,1288.380000000033,2,2,2,3
memo,1000,4096000,1000,4096000,0.01,1,0.8081093305772189,4096,12076600,conventional,5069.858551284864,1000,0.5859375,ed25519,gossip,direct,shard,1,nonce_hash_set,1140.2100000000169,2,2,2,3
memo,1000,4096000,1000,4096000,0.01,1,0.7935736905420385,4096,11268400,conventional,5162.721557971014,1000,0.5859375,ed25519,gossip,direct,shard,2,nonce_hash_set,1149.1900000000187,2,2,2,3
memo,1000,4096000,1000,4096000,0.01,1,0.7819371976709363,4096,12346000,conventional,5239.551222532,1000,0.5859375,ed25519,gossip,direct,shard,3,nonce_hash_set,1238.9850000000245,2,2,2,3
memo,1000,4096000,1000,4096000,0.01,1,0.8065513205059676,4096,12076500,conventional,5079.651964898974,1000,0.5859375,ed25519,gossip,direct,shard,4,nonce_hash_set,1185.1050000000232,2,2,2,3
memo,1000,4096000,1000,4096000,0.01,1,1158.766305582842,4096,13154200,conventional,3.5356568276631677,1000,1200.0,ed25519,gossip,direct,shard,0,nonce_hash_set,1288.380000000033,2,2,2,3
memo,1000,4096000,1000,4096000,0.01,1,1230.5608360368603,4096,12076600,conventional,3.3293762323809877,1000,1200.0,ed25519,gossip,direct,shard,1,nonce_hash_set,1140.2100000000169,2,2,2,3
memo,1000,4096000,1000,4096000,0.01,1,1200.8318472249016,4096,11268400,conventional,3.411801585266151,1000,1200.0,ed25519,gossip,direct,shard,2,nonce_hash_set,1149.1900000000187,2,2,2,3
memo,1000,4096000,1000,4096000,0.01,1,1176.929734345837,4096,12346000,conventional,3.481091419852011,1000,1200.0,ed25519,gossip,direct,shard,3,nonce_hash_set,1238.9850000000245,2,2,2,3
memo,1000,4096000,1000,4096000,0.01,1,1227.396700366177,4096,12076500,conventional,3.3379591119788055,1000,1200.0,ed25519,gossip,direct,shard,4,nonce_hash_set,1185.1050000000232,2,2,2,3
memo,1000,4096000,1000,4096000,0.01,1,145.02722400685727,4096,13154200,conventional,28.249868450948792,1000,150.0,ed25519,gossip,direct,shard,0,nonce_hash_set,1288.380000000033,2,2,2,3
memo,1000,4096000,1000,4096000,0.01,1,154.0015364483605,4096,12076600,conventional,26.60363068113803,1000,150.0,ed25519,gossip,direct,shard,1,nonce_hash_set,1140.2100000000169,2,2,2,3
memo,1000,4096000,1000,4096000,0.01,1,150.2853957478268,4096,11268400,conventional,27.261464626107852,1000,150.0,ed25519,gossip,direct,shard,2,nonce_hash_set,1149.1900000000187,2,2,2,3
memo,1000,4096000,1000,4096000,0.01,1,147.2976618057719,4096,12346000,conventional,27.814426582020992,1000,150.0,ed25519,gossip,direct,shard,3,nonce_hash_set,1238.9850000000245,2,2,2,3
memo,1000,4096000,1000,4096000,0.01,1,153.6060080897515,4096,12076500,conventional,26.67213379834815,1000,150.0,ed25519,gossip,direct,shard,4,nonce_hash_set,1185.1050000000232,2,2,2,3
memo,1000,4096000,1000,4096000,0.01,1,18.309838809858814,4096,13154200,conventional,223.75947940044108,1000,18.75,ed25519,gossip,direct,shard,0,nonce_hash_set,1288.380000000033,2,2,2,3
memo,1000,4096000,1000,4096000,0.01,1,19.431623999797917,4096,12076600,conventional,210.84187302320214,1000,18.75,ed25519,gossip,direct,shard,1,nonce_hash_set,1140.2100000000169,2,2,2,3
memo,1000,4096000,1000,4096000,0.01,1,18.96708931319235,4096,11268400,conventional,216.00573141975858,1000,18.75,ed25519,gossip,direct,shard,2,nonce_hash_set,1149.1900000000187,2,2,2,3
memo,1000,4096000,1000,4096000,0.01,1,18.59365273826359,4096,12346000,conventional,220.34400973665853,1000,18.75,ed25519,gossip,direct,shard,3,nonce_hash_set,1238.9850000000245,2,2,2,3
memo,1000,4096000,1000,4096000,0.01,1,19.382171555198596,4096,12076500,conventional,211.37982337696945,1000,18.75,ed25519,gossip,direct,shard,4,nonce_hash_set,1185.1050000000232,2,2,2,3
memo,1000,4096000,1000,4096000,0.01,1,1.3387604352608558,4096,13154200,conventional,3060.2936060040533,1000,1.171875,ed25519,gossip,direct,shard,0,nonce_hash_set,1288.380000000033,2,2,2,3
memo,1000,4096000,1000,4096000,0.01,1,1.4088678682940179,4096,12076600,conventional,2908.0086871177004,1000,1.171875,ed25519,gossip,direct,shard,1,nonce_hash_set,1140.2100000000169,2,2,2,3
memo,1000,4096000,1000,4096000,0.01,1,1.379816129982369,4096,11268400,conventional,2969.2361981971835,1000,1.171875,ed25519,gossip,direct,shard,2,nonce_hash_set,1149.1900000000187,2,2,2,3
memo,1000,4096000,1000,4096000,0.01,1,1.3565086667223132,4096,12346000,conventional,3020.2534642844894,1000,1.171875,ed25519,gossip,direct,shard,3,nonce_hash_set,1238.9850000000245,2,2,2,3
memo,1000,4096000,1000,4096000,0.01,1,1.405764876463791,4096,12076500,conventional,2914.427631956509,1000,1.171875,ed25519,gossip,direct,shard,4,nonce_hash_set,1185.1050000000232,2,2,2,3
memo,1000,4096000,1000,4096000,0.01,1,2.470165660234055,4096,13154200,conventional,1658.5932133846431,1000,2.34375,ed25519,gossip,direct,shard,0,nonce_hash_set,1288.380000000033,2,2,2,3
